Test:46
BatchNo: /	
SampleNo: /	
Custom1: /	
Custom2: /	
Custom3: 11/4/2022	
Custom4: /	
Custom5: /	
Custom6: /	
Custom7: /	
Custom8: 9.99	
Custom9: 3.12	
Custom10: /	
Custom11: 31.169	
Custom12: 25.709	
Custom13: 2.2	
Custom14: 0.086	
Custom15: 2.14	
Custom16: 69	
Custom17: 3.35	
Custom18: 2.763	
Custom19: 2763	
Custom20: 0.000	
Custom21: 0.00	
Custom22: 0.000	
Custom23: 0.00	
Custom24: 1.67	
Custom25: 53.58	
Custom26: 1.47	
Custom27: 0.84	
Custom28: 2.07	
Custom29: 0.00	
Custom30: 66.41	
Custom31: /	
Custom32: /	
Custom33: /	
Custom34: /	
Custom35: /	
Custom36: /	
Custom37: /	
Custom38: /	
Custom39: /	
Custom40: /	

=========================Curve==========================
DataNumber:1092
Load		Extension Broadwise Extension	Displacement	Stress		Strain		Time
0.3098		0.0842		0.0000		0.6670		9.9394		0.1684		7.9000
0.3144		0.0854		0.0000		0.6754		10.0870		0.1708		8.0000
0.3184		0.0866		0.0000		0.6837		10.2153		0.1732		8.1000
0.3222		0.0874		0.0000		0.6921		10.3373		0.1748		8.2000
0.3260		0.0884		0.0000		0.7001		10.4592		0.1768		8.3000
0.3298		0.0896		0.0000		0.7085		10.5811		0.1792		8.4000
0.3338		0.0908		0.0000		0.7171		10.7094		0.1816		8.5000
0.3382		0.0918		0.0000		0.7255		10.8506		0.1836		8.6000
0.3426		0.0930		0.0000		0.7338		10.9918		0.1860		8.7000
0.3470		0.0942		0.0000		0.7422		11.1329		0.1884		8.8000
0.3508		0.0952		0.0000		0.7502		11.2548		0.1904		8.9000
0.3546		0.0964		0.0000		0.7586		11.3768		0.1928		9.0000
0.3582		0.0974		0.0000		0.7669		11.4923		0.1948		9.1000
0.3626		0.0986		0.0000		0.7753		11.6334		0.1972		9.2000
0.3668		0.0998		0.0000		0.7836		11.7682		0.1996		9.3000
0.3712		0.1008		0.0000		0.7920		11.9093		0.2016		9.4000
0.3754		0.1020		0.0000		0.8004		12.0441		0.2040		9.5000
0.3794		0.1030		0.0000		0.8087		12.1724		0.2060		9.6000
0.3832		0.1042		0.0000		0.8171		12.2943		0.2084		9.7000
0.3870		0.1054		0.0000		0.8254		12.4163		0.2108		9.8000
0.3910		0.1064		0.0000		0.8335		12.5446		0.2128		9.9000
0.3954		0.1074		0.0000		0.8421		12.6858		0.2148		10.0000
0.3996		0.1086		0.0000		0.8505		12.8205		0.2172		10.1000
0.4038		0.1098		0.0000		0.8588		12.9553		0.2196		10.2000
0.4078		0.1110		0.0000		0.8672		13.0836		0.2220		10.3000
0.4118		0.1122		0.0000		0.8755		13.2119		0.2244		10.4000
0.4154		0.1132		0.0000		0.8836		13.3274		0.2264		10.5000
0.4196		0.1144		0.0000		0.8919		13.4622		0.2288		10.6000
0.4238		0.1156		0.0000		0.9003		13.5969		0.2312		10.7000
0.4286		0.1166		0.0000		0.9086		13.7509		0.2332		10.8000
0.4326		0.1178		0.0000		0.9170		13.8793		0.2356		10.9000
0.4366		0.1192		0.0000		0.9253		14.0076		0.2384		11.0000
0.4404		0.1202		0.0000		0.9337		14.1295		0.2404		11.1000
0.4444		0.1214		0.0000		0.9420		14.2578		0.2428		11.2000
0.4486		0.1226		0.0000		0.9501		14.3926		0.2452		11.3000
0.4528		0.1238		0.0000		0.9585		14.5273		0.2476		11.4000
0.4574		0.1250		0.0000		0.9668		14.6749		0.2500		11.5000
0.4618		0.1262		0.0000		0.9752		14.8161		0.2524		11.6000
0.4658		0.1272		0.0000		0.9835		14.9444		0.2544		11.7000
0.4696		0.1284		0.0000		0.9919		15.0663		0.2568		11.8000
0.4734		0.1296		0.0000		1.0002		15.1883		0.2592		11.9000
0.4778		0.1306		0.0000		1.0086		15.3294		0.2612		12.0000
0.4822		0.1318		0.0000		1.0166		15.4706		0.2636		12.1000
0.4866		0.1330		0.0000		1.0250		15.6118		0.2660		12.2000
0.4906		0.1342		0.0000		1.0336		15.7401		0.2684		12.3000
0.4948		0.1354		0.0000		1.0420		15.8749		0.2708		12.4000
0.4986		0.1366		0.0000		1.0503		15.9968		0.2732		12.5000
0.5026		0.1378		0.0000		1.0587		16.1251		0.2756		12.6000
0.5068		0.1390		0.0000		1.0668		16.2598		0.2780		12.7000
0.5114		0.1402		0.0000		1.0751		16.4074		0.2804		12.8000
0.5158		0.1414		0.0000		1.0835		16.5486		0.2828		12.9000
0.5200		0.1426		0.0000		1.0918		16.6833		0.2852		13.0000
0.5240		0.1438		0.0000		1.1002		16.8117		0.2876		13.1000
0.5282		0.1450		0.0000		1.1085		16.9464		0.2900		13.2000
0.5322		0.1462		0.0000		1.1169		17.0748		0.2924		13.3000
0.5364		0.1476		0.0000		1.1252		17.2095		0.2952		13.4000
0.5410		0.1488		0.0000		1.1336		17.3571		0.2976		13.5000
0.5454		0.1500		0.0000		1.1416		17.4983		0.3000		13.6000
0.5494		0.1512		0.0000		1.1503		17.6266		0.3024		13.7000
0.5532		0.1524		0.0000		1.1586		17.7485		0.3048		13.8000
0.5574		0.1536		0.0000		1.1670		17.8833		0.3072		13.9000
0.5614		0.1548		0.0000		1.1753		18.0116		0.3096		14.0000
0.5658		0.1562		0.0000		1.1837		18.1528		0.3124		14.1000
0.5702		0.1574		0.0000		1.1917		18.2939		0.3148		14.2000
0.5746		0.1586		0.0000		1.2001		18.4351		0.3172		14.3000
0.5786		0.1598		0.0000		1.2084		18.5634		0.3196		14.4000
0.5826		0.1610		0.0000		1.2168		18.6918		0.3220		14.5000
0.5866		0.1622		0.0000		1.2252		18.8201		0.3244		14.6000
0.5908		0.1634		0.0000		1.2335		18.9549		0.3268		14.7000
0.5950		0.1648		0.0000		1.2419		19.0896		0.3296		14.8000
0.5996		0.1660		0.0000		1.2502		19.2372		0.3320		14.9000
0.6040		0.1672		0.0000		1.2586		19.3784		0.3344		15.0000
0.6080		0.1684		0.0000		1.2669		19.5067		0.3368		15.1000
0.6120		0.1698		0.0000		1.2753		19.6350		0.3396		15.2000
0.6158		0.1710		0.0000		1.2836		19.7569		0.3420		15.3000
0.6200		0.1722		0.0000		1.2920		19.8917		0.3444		15.4000
0.6244		0.1734		0.0000		1.3003		20.0329		0.3468		15.5000
0.6290		0.1744		0.0000		1.3087		20.1804		0.3488		15.6000
0.6332		0.1756		0.0000		1.3170		20.3152		0.3512		15.7000
0.6370		0.1768		0.0000		1.3251		20.4371		0.3536		15.8000
0.6414		0.1780		0.0000		1.3334		20.5783		0.3560		15.9000
0.6452		0.1794		0.0000		1.3418		20.7002		0.3588		16.0000
0.6496		0.1806		0.0000		1.3501		20.8414		0.3612		16.1000
0.6538		0.1818		0.0000		1.3585		20.9761		0.3636		16.2000
0.6586		0.1832		0.0000		1.3668		21.1301		0.3664		16.3000
0.6630		0.1844		0.0000		1.3755		21.2713		0.3688		16.4000
0.6670		0.1858		0.0000		1.3836		21.3996		0.3716		16.5000
0.6710		0.1870		0.0000		1.3919		21.5279		0.3740		16.6000
0.6752		0.1884		0.0000		1.4003		21.6627		0.3768		16.7000
0.6792		0.1896		0.0000		1.4086		21.7910		0.3792		16.8000
0.6836		0.1910		0.0000		1.4170		21.9322		0.3820		16.9000
0.6882		0.1922		0.0000		1.4253		22.0798		0.3844		17.0000
0.6928		0.1936		0.0000		1.4337		22.2274		0.3872		17.1000
0.6968		0.1948		0.0000		1.4420		22.3557		0.3896		17.2000
0.7008		0.1960		0.0000		1.4501		22.4840		0.3920		17.3000
0.7050		0.1972		0.0000		1.4584		22.6188		0.3944		17.4000
0.7092		0.1986		0.0000		1.4668		22.7535		0.3972		17.5000
0.7134		0.1998		0.0000		1.4751		22.8883		0.3996		17.6000
0.7180		0.2012		0.0000		1.4835		23.0359		0.4024		17.7000
0.7224		0.2024		0.0000		1.4921		23.1770		0.4048		17.8000
0.7264		0.2038		0.0000		1.5002		23.3054		0.4076		17.9000
0.7306		0.2050		0.0000		1.5085		23.4401		0.4100		18.0000
0.7344		0.2062		0.0000		1.5169		23.5620		0.4124		18.1000
0.7386		0.2076		0.0000		1.5252		23.6968		0.4152		18.2000
0.7428		0.2088		0.0000		1.5336		23.8315		0.4176		18.3000
0.7472		0.2100		0.0000		1.5420		23.9727		0.4200		18.4000
0.7514		0.2114		0.0000		1.5503		24.1074		0.4228		18.5000
0.7554		0.2128		0.0000		1.5587		24.2358		0.4256		18.6000
0.7594		0.2140		0.0000		1.5670		24.3641		0.4280		18.7000
0.7634		0.2154		0.0000		1.5751		24.4924		0.4308		18.8000
0.7676		0.2166		0.0000		1.5834		24.6272		0.4332		18.9000
0.7720		0.2178		0.0000		1.5918		24.7684		0.4356		19.0000
0.7762		0.2190		0.0000		1.6001		24.9031		0.4380		19.1000
0.7804		0.2202		0.0000		1.6085		25.0379		0.4404		19.2000
0.7844		0.2216		0.0000		1.6171		25.1662		0.4432		19.3000
0.7886		0.2228		0.0000		1.6255		25.3009		0.4456		19.4000
0.7924		0.2242		0.0000		1.6335		25.4229		0.4484		19.5000
0.7964		0.2254		0.0000		1.6419		25.5512		0.4508		19.6000
0.8008		0.2266		0.0000		1.6502		25.6924		0.4532		19.7000
0.8054		0.2280		0.0000		1.6586		25.8399		0.4560		19.8000
0.8096		0.2294		0.0000		1.6669		25.9747		0.4588		19.9000
0.8136		0.2306		0.0000		1.6753		26.1030		0.4612		20.0000
0.8174		0.2320		0.0000		1.6836		26.2249		0.4640		20.1000
0.8214		0.2332		0.0000		1.6920		26.3533		0.4664		20.2000
0.8254		0.2344		0.0000		1.7004		26.4816		0.4688		20.3000
0.8298		0.2358		0.0000		1.7084		26.6228		0.4716		20.4000
0.8342		0.2372		0.0000		1.7168		26.7639		0.4744		20.5000
0.8384		0.2386		0.0000		1.7251		26.8987		0.4772		20.6000
0.8422		0.2400		0.0000		1.7338		27.0206		0.4800		20.7000
0.8462		0.2412		0.0000		1.7421		27.1489		0.4824		20.8000
0.8500		0.2424		0.0000		1.7505		27.2709		0.4848		20.9000
0.8542		0.2438		0.0000		1.7585		27.4056		0.4876		21.0000
0.8586		0.2450		0.0000		1.7669		27.5468		0.4900		21.1000
0.8628		0.2464		0.0000		1.7752		27.6815		0.4928		21.2000
0.8668		0.2476		0.0000		1.7836		27.8099		0.4952		21.3000
0.8708		0.2490		0.0000		1.7919		27.9382		0.4980		21.4000
0.8746		0.2502		0.0000		1.8003		28.0601		0.5004		21.5000
0.8786		0.2516		0.0000		1.8086		28.1884		0.5032		21.6000
0.8828		0.2528		0.0000		1.8170		28.3232		0.5056		21.7000
0.8872		0.2542		0.0000		1.8253		28.4644		0.5084		21.8000
0.8914		0.2556		0.0000		1.8334		28.5991		0.5112		21.9000
0.8954		0.2570		0.0000		1.8418		28.7274		0.5140		22.0000
0.8992		0.2582		0.0000		1.8501		28.8494		0.5164		22.1000
0.9030		0.2594		0.0000		1.8585		28.9713		0.5188		22.2000
0.9072		0.2608		0.0000		1.8671		29.1060		0.5216		22.3000
0.9112		0.2620		0.0000		1.8755		29.2344		0.5240		22.4000
0.9154		0.2632		0.0000		1.8835		29.3691		0.5264		22.5000
0.9198		0.2646		0.0000		1.8919		29.5103		0.5292		22.6000
0.9236		0.2660		0.0000		1.9002		29.6322		0.5320		22.7001
0.9276		0.2674		0.0000		1.9086		29.7605		0.5348		22.8001
0.9314		0.2686		0.0000		1.9169		29.8824		0.5372		22.9001
0.9354		0.2700		0.0000		1.9253		30.0108		0.5400		23.0001
0.9394		0.2714		0.0000		1.9336		30.1391		0.5428		23.1001
0.9436		0.2726		0.0000		1.9420		30.2739		0.5452		23.2001
0.9478		0.2738		0.0000		1.9503		30.4086		0.5476		23.3001
0.9518		0.2752		0.0000		1.9584		30.5369		0.5504		23.4001
0.9556		0.2766		0.0000		1.9668		30.6589		0.5532		23.5001
0.9592		0.2780		0.0000		1.9751		30.7744		0.5560		23.6001
0.9632		0.2792		0.0000		1.9837		30.9027		0.5584		23.7001
0.9674		0.2806		0.0000		1.9921		31.0374		0.5612		23.8001
0.9718		0.2820		0.0000		2.0004		31.1786		0.5640		23.9001
0.9758		0.2834		0.0000		2.0088		31.3069		0.5668		24.0001
0.9794		0.2846		0.0000		2.0169		31.4224		0.5692		24.1001
0.9832		0.2860		0.0000		2.0252		31.5444		0.5720		24.2001
0.9870		0.2874		0.0000		2.0336		31.6663		0.5748		24.3001
0.9908		0.2886		0.0000		2.0419		31.7882		0.5772		24.4001
0.9948		0.2900		0.0000		2.0503		31.9165		0.5800		24.5001
0.9992		0.2914		0.0000		2.0586		32.0577		0.5828		24.6001
1.0032		0.2928		0.0000		2.0670		32.1860		0.5856		24.7001
1.0070		0.2942		0.0000		2.0753		32.3079		0.5884		24.8001
1.0108		0.2956		0.0000		2.0837		32.4299		0.5912		24.9001
1.0144		0.2968		0.0000		2.0917		32.5454		0.5936		25.0001
1.0184		0.2982		0.0000		2.1001		32.6737		0.5964		25.1001
1.0226		0.2996		0.0000		2.1087		32.8085		0.5992		25.2001
1.0270		0.3010		0.0000		2.1171		32.9496		0.6020		25.3001
1.0310		0.3024		0.0000		2.1254		33.0780		0.6048		25.4001
1.0348		0.3036		0.0000		2.1338		33.1999		0.6072		25.5001
1.0386		0.3048		0.0000		2.1419		33.3218		0.6096		25.6001
1.0422		0.3062		0.0000		2.1502		33.4373		0.6124		25.7001
1.0460		0.3076		0.0000		2.1586		33.5592		0.6152		25.8001
1.0502		0.3090		0.0000		2.1669		33.6940		0.6180		25.9001
1.0544		0.3102		0.0000		2.1753		33.8287		0.6204		26.0001
1.0584		0.3116		0.0000		2.1836		33.9570		0.6232		26.1001
1.0622		0.3130		0.0000		2.1920		34.0789		0.6260		26.2001
1.0662		0.3144		0.0000		2.2003		34.2073		0.6288		26.3001
1.0698		0.3158		0.0000		2.2087		34.3228		0.6316		26.4001
1.0738		0.3172		0.0000		2.2167		34.4511		0.6344		26.5001
1.0778		0.3184		0.0000		2.2254		34.5795		0.6368		26.6001
1.0820		0.3198		0.0000		2.2334		34.7142		0.6396		26.7001
1.0858		0.3212		0.0000		2.2421		34.8361		0.6424		26.8001
1.0894		0.3226		0.0000		2.2504		34.9516		0.6452		26.9001
1.0932		0.3240		0.0000		2.2588		35.0735		0.6480		27.0001
1.0968		0.3254		0.0000		2.2668		35.1890		0.6508		27.1001
1.1010		0.3268		0.0000		2.2752		35.3238		0.6536		27.2001
1.1050		0.3282		0.0000		2.2836		35.4521		0.6564		27.3001
1.1084		0.3296		0.0000		2.2916		35.5612		0.6592		27.4001
1.1132		0.3310		0.0000		2.3003		35.7152		0.6620		27.5001
1.1172		0.3324		0.0000		2.3086		35.8435		0.6648		27.6001
1.1210		0.3340		0.0000		2.3170		35.9655		0.6680		27.7001
1.1246		0.3354		0.0000		2.3253		36.0810		0.6708		27.8001
1.1284		0.3368		0.0000		2.3337		36.2029		0.6736		27.9001
1.1326		0.3382		0.0000		2.3420		36.3376		0.6764		28.0001
1.1368		0.3396		0.0000		2.3501		36.4724		0.6792		28.1001
1.1406		0.3408		0.0000		2.3587		36.5943		0.6816		28.2001
1.1444		0.3424		0.0000		2.3671		36.7162		0.6848		28.3001
1.1480		0.3438		0.0000		2.3754		36.8317		0.6876		28.4001
1.1516		0.3452		0.0000		2.3838		36.9472		0.6904		28.5001
1.1554		0.3468		0.0000		2.3921		37.0691		0.6936		28.6001
1.1596		0.3482		0.0000		2.4002		37.2039		0.6964		28.7001
1.1634		0.3494		0.0000		2.4085		37.3258		0.6988		28.8001
1.1672		0.3508		0.0000		2.4169		37.4477		0.7016		28.9001
1.1708		0.3522		0.0000		2.4252		37.5632		0.7044		29.0001
1.1744		0.3536		0.0000		2.4336		37.6787		0.7072		29.1001
1.1782		0.3548		0.0000		2.4422		37.8006		0.7096		29.2001
1.1820		0.3562		0.0000		2.4503		37.9225		0.7124		29.3001
1.1858		0.3578		0.0000		2.4587		38.0445		0.7156		29.4001
1.1896		0.3592		0.0000		2.4670		38.1664		0.7184		29.5001
1.1932		0.3608		0.0000		2.4754		38.2819		0.7216		29.6001
1.1968		0.3620		0.0000		2.4837		38.3974		0.7240		29.7001
1.2004		0.3636		0.0000		2.4921		38.5129		0.7272		29.8001
1.2040		0.3650		0.0000		2.5004		38.6284		0.7300		29.9001
1.2078		0.3664		0.0000		2.5088		38.7503		0.7328		30.0001
1.2118		0.3676		0.0000		2.5171		38.8786		0.7352		30.1001
1.2156		0.3692		0.0000		2.5252		39.0005		0.7384		30.2001
1.2192		0.3706		0.0000		2.5335		39.1160		0.7412		30.3001
1.2230		0.3722		0.0000		2.5419		39.2380		0.7444		30.4001
1.2264		0.3736		0.0000		2.5502		39.3470		0.7472		30.5001
1.2300		0.3752		0.0000		2.5586		39.4625		0.7504		30.6001
1.2336		0.3766		0.0000		2.5669		39.5780		0.7532		30.7001
1.2376		0.3780		0.0000		2.5753		39.7064		0.7560		30.8001
1.2412		0.3794		0.0000		2.5836		39.8219		0.7588		30.9001
1.2448		0.3806		0.0000		2.5920		39.9374		0.7612		31.0001
1.2484		0.3820		0.0000		2.6004		40.0529		0.7640		31.1001
1.2518		0.3834		0.0000		2.6087		40.1620		0.7668		31.2001
1.2554		0.3850		0.0000		2.6171		40.2775		0.7700		31.3001
1.2592		0.3866		0.0000		2.6254		40.3994		0.7732		31.4001
1.2630		0.3880		0.0000		2.6338		40.5213		0.7760		31.5001
1.2670		0.3894		0.0000		2.6421		40.6496		0.7788		31.6001
1.2702		0.3910		0.0000		2.6502		40.7523		0.7820		31.7001
1.2736		0.3922		0.0000		2.6585		40.8614		0.7844		31.8001
1.2768		0.3934		0.0000		2.6669		40.9640		0.7868		31.9001
1.2804		0.3950		0.0000		2.6752		41.0795		0.7900		32.0001
1.2840		0.3964		0.0000		2.6836		41.1950		0.7928		32.1001
1.2880		0.3978		0.0000		2.6922		41.3234		0.7956		32.2001
1.2918		0.3994		0.0000		2.7006		41.4453		0.7988		32.3001
1.2950		0.4008		0.0000		2.7086		41.5480		0.8016		32.4001
1.2986		0.4024		0.0000		2.7170		41.6635		0.8048		32.5001
1.3016		0.4038		0.0000		2.7253		41.7597		0.8076		32.6001
1.3052		0.4052		0.0000		2.7337		41.8752		0.8104		32.7001
1.3088		0.4066		0.0000		2.7420		41.9907		0.8132		32.8001
1.3128		0.4082		0.0000		2.7504		42.1190		0.8164		32.9001
1.3162		0.4096		0.0000		2.7588		42.2281		0.8192		33.0001
1.3198		0.4112		0.0000		2.7671		42.3436		0.8224		33.1001
1.3230		0.4128		0.0000		2.7755		42.4463		0.8256		33.2001
1.3264		0.4142		0.0000		2.7835		42.5554		0.8284		33.3001
1.3300		0.4158		0.0000		2.7919		42.6709		0.8316		33.4001
1.3340		0.4174		0.0000		2.8002		42.7992		0.8348		33.5001
1.3378		0.4190		0.0000		2.8086		42.9211		0.8380		33.6001
1.3414		0.4204		0.0000		2.8172		43.0366		0.8408		33.7001
1.3448		0.4218		0.0000		2.8256		43.1457		0.8436		33.8001
1.3480		0.4232		0.0000		2.8336		43.2484		0.8464		33.9001
1.3514		0.4246		0.0000		2.8420		43.3575		0.8492		34.0001
1.3550		0.4262		0.0000		2.8500		43.4730		0.8524		34.1001
1.3586		0.4278		0.0000		2.8587		43.5885		0.8556		34.2001
1.3622		0.4294		0.0000		2.8670		43.7040		0.8588		34.3000
1.3656		0.4310		0.0000		2.8754		43.8130		0.8620		34.4000
1.3690		0.4324		0.0000		2.8837		43.9221		0.8648		34.5000
1.3722		0.4340		0.0000		2.8921		44.0248		0.8680		34.6000
1.3754		0.4354		0.0000		2.9004		44.1275		0.8708		34.7000
1.3790		0.4368		0.0000		2.9085		44.2430		0.8736		34.8000
1.3824		0.4382		0.0000		2.9169		44.3520		0.8764		34.9000
1.3860		0.4396		0.0000		2.9252		44.4675		0.8792		35.0000
1.3894		0.4412		0.0000		2.9339		44.5766		0.8824		35.1000
1.3926		0.4426		0.0000		2.9422		44.6793		0.8852		35.2000
1.3958		0.4442		0.0000		2.9506		44.7820		0.8884		35.3000
1.3990		0.4458		0.0000		2.9586		44.8846		0.8916		35.4000
1.4026		0.4474		0.0000		2.9670		45.0001		0.8948		35.5000
1.4062		0.4488		0.0000		2.9753		45.1156		0.8976		35.6000
1.4098		0.4502		0.0000		2.9837		45.2311		0.9004		35.7000
1.4132		0.4518		0.0000		2.9920		45.3402		0.9036		35.8000
1.4164		0.4534		0.0000		3.0004		45.4429		0.9068		35.9000
1.4194		0.4550		0.0000		3.0087		45.5391		0.9100		36.0000
1.4228		0.4566		0.0000		3.0171		45.6482		0.9132		36.1000
1.4262		0.4580		0.0000		3.0254		45.7573		0.9160		36.2000
1.4296		0.4596		0.0000		3.0335		45.8664		0.9192		36.3000
1.4332		0.4610		0.0000		3.0419		45.9819		0.9220		36.4000
1.4364		0.4624		0.0000		3.0502		46.0845		0.9248		36.5000
1.4396		0.4640		0.0000		3.0586		46.1872		0.9280		36.6000
1.4428		0.4656		0.0000		3.0672		46.2899		0.9312		36.7000
1.4460		0.4672		0.0000		3.0756		46.3925		0.9344		36.8000
1.4492		0.4686		0.0000		3.0839		46.4952		0.9372		36.9000
1.4530		0.4702		0.0000		3.0920		46.6171		0.9404		37.0000
1.4562		0.4720		0.0000		3.1003		46.7198		0.9440		37.1000
1.4594		0.4734		0.0000		3.1087		46.8225		0.9468		37.2000
1.4626		0.4750		0.0000		3.1170		46.9251		0.9500		37.3000
